y,u,v
0.004813611319213941,-0.00014986702023720382,0.00014597272558671524
0.004685919068936408,-0.00014426615190131508,0.00019293069476274043
0.00461570722437691,-0.00012173735515634258,0.0002428625646109762
0.004584217095044884,-0.00012581892553036741,0.00022906507289594086
0.004481982898678098,-0.00015964234013984385,0.00018241147406377738
0.0043236082638578085,-0.0001635002200660014,0.000124333488534375
0.003640484305919122,-0.00018106781803341648,1.9630279281913063e-05
0.0027928102488532333,-0.00021071224105783257,-0.00011797519393422782
0.0018653354517962617,-0.00023166385461739493,-0.00027032702253571846
0.0010416922752034463,-0.00024263395581002536,-0.00038871138555243934
0.00024450633472076133,-0.0002363780953569298,-0.0004886530622165216
-0.0003828937313775573,-0.0002555958951252969,-0.0005799881897504299
-0.0005438977930360361,-0.0002615003771354983,-0.0006445266202772187
-0.0006390521157621091,-0.00025341933503757907,-0.0006716394160062101
-0.0006779158957050245,-0.000249696993552766,-0.000690934679823466
-0.0006667514250110744,-0.00024055330359323016,-0.0007008652115767406
-0.000727527788898681,-0.00021074165658832748,-0.0007173265585974921
-0.0007776031422175115,-0.00019878807409097688,-0.0007334587543441138
-0.0009700378400614247,-0.00019601733920486208,-0.0007256387632558365
-0.0012976144840905423,-0.00017820703946487673,-0.0006663342163133543
-0.002890013443673012,-0.00011676991385449813,-0.0005792479777189196
-0.004743877784422815,-4.8661516183229176e-05,-0.0004971177357991463
-0.006541543233993916,9.312143528293307e-06,-0.00043314737497029764
-0.008646518121682274,0.00010429621559466868,-0.0003649962254684928
-0.01077664811169165,0.00021990993830922205,-0.0002733391350232002
-0.012651889219727987,0.0003182894705959425,-0.000236233760631824
-0.013109328431598066,0.000371639879086784,-0.0001956900796056196
-0.013247760944679006,0.00042052555863761706,-0.00014998231776760398
-0.0133210057101396,0.0004615482115167804,-0.00011186149278255304
-0.013068122475508976,0.00048727214020731854,-8.536840944873148e-05
-0.012667424876083615,0.0004929447029875457,-9.981039449021958e-05
-0.012335640959945297,0.0004973823809896536,-0.00011290323764457924
-0.011246676981436547,0.0004888406216929146,-9.788296786623889e-05
-0.010021639691055855,0.0004788411384216559,-8.199385222493244e-05
-0.008668943916777524,0.00047753891004961255,-4.6144738527958214e-05
-0.007223448480966854,0.00047674109654639803,-5.022583598021689e-06
-0.005741734582114019,0.0004864318586223658,4.155024075521478e-05
-0.004187326300347061,0.0004891271157174118,8.781037139650571e-05
-0.003422810042509435,0.0004976332169593688,8.969504618792106e-05
-0.002898874328370834,0.00047543167981465347,8.25125492322605e-05
-0.002506256919789896,0.00044953258211437856,7.356663378802981e-05
-0.0022568212609986138,0.000426810267120568,5.615755810128732e-05
-0.0019496004478086312,0.0004050578133795948,5.363463250669145e-05
-0.001641215498447424,0.0003720779907830797,6.893033001712042e-05
-0.0013579500879384314,0.00035013277546281756,5.812943906279654e-05
-0.0009628343455262855,0.00041046497429875087,7.444096550471909e-05
-0.00045593183145513626,0.0004188568184327135,9.046987585180755e-05
0.00015592832202108504,0.00041935754453571484,0.00011592367349710038
0.0006986359683693871,0.0003932521597861858,0.00012470690497813874
0.0012119432176370469,0.00037798464821798097,0.00011419884515756105
0.0018688824351024284,0.000267813649894433,0.0001477391707555111
0.0025294811904759936,0.00011024600319690977,0.0001635770220303033
0.0030541193777485405,-1.0114497049816924e-05,0.00018112683826230106
0.0035040823156938005,-0.0001046624436787313,0.0001933648339423815
0.004003085955872633,-0.00019580944423357738,0.00020931088896979048
0.004460669313299925,-0.00027819440005678794,0.00022024154875989373
0.004695891690434616,-0.00027789078638247523,0.00021951836179526647
0.00478496891589921,-0.00027833958603539014,0.00021846148353921505
0.004753818531215002,-0.00025287406001107233,0.00021621549901682064
0.004748697202234741,-0.00022505869656317252,0.00021462554703200934
0.004687904853701642,-0.0001858147847324697,0.00020984131435512876
0.004673283727133762,-0.000141319302167005,0.00022131734375467125
0.004662002350987382,-0.00011182867223705785,0.00021496472417715663
0.004710301800770082,-8.071706686977374e-05,0.00020054846590135086
0.004946018566901571,-6.745264888451309e-05,0.00016384280222411944
0.005055933337983599,-5.741353504486207e-05,0.00013370370645207963
0.0051469499076170645,-5.2791607996399297e-05,0.00011001956982065872
0.005233141857335707,-5.683364238394962e-05,7.465585966882504e-05
0.005359215875103272,-4.3667969780927926e-05,3.975863632137624e-05
0.005503042780304983,-2.8412281174680542e-05,8.144224009323571e-06
0.005511772382828941,-4.427746715037771e-06,7.0060037726907715e-06
0.005518233016992192,7.789629721353375e-06,-3.2850810420137085e-06
0.005559323297217122,2.201539642550253e-05,-1.594662252804861e-05
0.005565382518159236,3.498603744160285e-05,-2.5314381271241015e-05
0.005495916655236814,5.178769661182533e-05,-3.135846882237412e-05
0.005413192900603231,5.8096996855120166e-05,-3.13121228099582e-05
0.00537606369112106,4.957973473680735e-05,-2.745083787184472e-05
0.005280662694105762,3.0400052197734474e-05,-1.3022851218028721e-05
0.0050819426256943105,8.420786745735754e-06,5.054742055885632e-06
0.004881133108782303,-7.411011172664079e-06,2.25508347468569e-05
0.004673838176778806,-2.928311329343702e-05,4.7003747686786715e-05
0.004274848664378957,-3.220149333368104e-05,6.855010354741526e-05
0.003926239348560523,-3.428006470870897e-05,7.976867611818111e-05
0.0036465859003600417,-2.94213000771884e-05,8.437811811806987e-05
0.0034296967762371,-1.9244661538372948e-05,9.971070327155169e-05
0.003185567735893825,-2.4438252465641226e-05,0.0001297073559913435
0.003043968655144317,-2.4021232935815753e-05,0.00016800051247684445
0.0029559711026061926,-7.02059803699851e-05,0.0002266049508779748
0.0028272211228191125,-0.0001148464597471721,0.00027123994439940904
0.002699798436083142,-0.000176950400436715,0.0003218658694326043
0.0027740550579585734,-0.00020618215478070525,0.0003320761797683818
0.0028908060550723157,-0.00023279885900895171,0.00031643619759284206
0.0028553561791697496,-0.0002509387829397592,0.00027212978784185374
0.002730529152894104,-0.00024176804204333768,0.00019481347788028318
0.0023082664700352536,-0.00021548474535568814,0.00015027779724274227
0.001889729155339412,-0.00016693833753496452,7.880240904519426e-05
-0.0003111414021088226,-0.00010816081096484986,2.027420510569665e-05
-0.002573460624379581,-5.988491252211649e-05,-3.315291076549941e-05
-0.004862962539732729,-2.5652328830147e-05,-5.905598098141421e-05
-0.00701372397748021,2.7663840357004193e-06,-0.00013015227771256586
-0.008936766079204891,4.36793198241636e-05,-0.00022175715795593015
-0.010883329444429908,7.409478916472093e-05,-0.00028516171909548577
-0.011227414159825953,6.96782033280685e-05,-0.00031678313060238926
-0.011451059113835442,7.03172107997833e-05,-0.00033806692211326296
-0.01143236918569294,8.045516460562061e-05,-0.00037074445520565404
-0.01133379074388659,8.838761571298173e-05,-0.00033614800802323115
-0.01121267764114474,7.687252324568657e-05,-0.00029729264602930254
-0.011056336555860297,5.9677017551846584e-05,-0.0002811449385548959
-0.010845067689732722,4.258725643306684e-05,-0.0002731991511464792
-0.01076078831699689,3.5582198497819756e-05,-0.00025676353089242466
-0.010716100167436085,2.6303159264834087e-05,-0.00022969140615321658
-0.010700880609803341,3.5827643196744246e-05,-0.0002174927572907012
-0.009642144635743718,2.651493216679654e-05,-0.0002095507532300297
-0.008735133400357748,3.7141599946797776e-05,-0.00018725434863476803
-0.007880207327317574,3.158263218997803e-05,-0.00017592965315416743
-0.006867063155480979,2.125267347338598e-05,-0.0001638149946166699
-0.00586015271151165,1.2118158133400791e-05,-0.00016076013029763767
-0.0048345453402059806,-5.695735786435137e-06,-0.0001501026282319907
-0.004823063635783806,-2.8938828628326247e-06,-0.00011111390322243217
-0.0046390614530646525,-5.048215780771429e-06,-7.42283413482455e-05
-0.0044671179353323095,-1.597897015076288e-06,-3.634529978268129e-05
-0.004222224185779097,9.51020179442563e-06,-5.684669494026667e-06
-0.003925094980382536,2.230283628744331e-06,2.332566441074339e-05
-0.003600501506230142,-1.3209748606790476e-05,4.7945990498039676e-05
-0.003292346584426051,-2.4405148171348364e-05,7.02815527460161e-05
-0.0029696953865377914,-4.1678874584641006e-05,0.00010481330467895134
-0.0026417349218581035,-5.2998651713172824e-05,0.00012920927823074907
-0.0024967374487950165,-7.328108559996164e-05,0.00014778873261401786
-0.0024624989063295874,-9.402035875489242e-05,0.00017501540711724388
-0.002393935655647996,-0.0001163811748498293,0.0002165438936203867
-0.0023035839148368904,-0.00014316122512585502,0.00023974830172929966
-0.0022340336832536614,-0.00016588013510669488,0.0002526572741730937
-0.0022361604923149775,-0.00019478604860760813,0.000251533998160562
-0.0021541432779149275,-0.0002150673474900734,0.00025147762627509906
-0.0020976733098555665,-0.00023046141204796682,0.00024793754757882093
-0.0020691449744809367,-0.0002408990070145065,0.00024105677262461526
-0.0020538491823865607,-0.000260527583788412,0.00027723201091549364
-0.0020355927313370817,-0.0002747833335267401,0.0002872909873323292
-0.001922990080688619,-0.0002798909478711706,0.00031819072521370353
-0.001841615373358217,-0.00028007084606711106,0.00035421595375887305
-0.00016448493095797773,-0.0002758390767784679,0.00040610362534120823
0.0017731835940204127,-0.0002548306184147208,0.00046552451023446686
0.003809862524561108,-0.00021193918080568685,0.00048780710561096576
0.005973350388212006,-0.0001826666608849217,0.000513002878923798
0.008336243957510326,-0.0001416414542452693,0.0005167665534860257
0.010858860736012381,-0.0001416409813275622,0.0005122660719062732
0.01183293975920989,-0.000142000210216774,0.0004929350554492732
0.012535750179147043,-0.0001604699475083279,0.00043328716967810916
0.013147912149207651,-0.0001930924328874743,0.0003906471355414595
0.01362380634331105,-0.00022216367869601632,0.0003799063998203438
0.01296920826157045,-0.00028885653672469126,0.00038934169132434014
0.01185379726198947,-0.0003330880361842355,0.00039875428274085034
0.010536716317585544,-0.0003612477788811934,0.0004278245827109339
0.009082005024452278,-0.0003769185953433937,0.0004582529154348398
0.007588751914288496,-0.0003877648864737045,0.00046088839563145214
0.005977909795434666,-0.00041276345277390086,0.000435838470381809
0.005191161733668332,-0.0004107277278143708,0.00040774673336437683
0.00460793376846793,-0.000397921094933681,0.00037558184392190674
0.00426421121405636,-0.0003997577212067025,0.0003247024345745599
0.003928325013713335,-0.00040645301752628243,0.0003013236141244444
0.003605484932177478,-0.00041540262173431105,0.0003014123336336364
0.0032655134726956156,-0.00041284697018019684,0.0003194536067681818
0.002982407435719777,-0.00041674031899324173,0.0003391453654534917
0.0027891236600081646,-0.0004236404836059102,0.00036549562739927595
0.002047501102827355,-8.992270915142822e-05,0.0002932991330788679
0.001349059503960302,0.00016762652853041153,0.00010172439022818256
0.0007510062059845319,0.00043009714525250696,-7.635552874535125e-05
0.00016941103918342238,0.0007036035988391263,-0.0002761736193223737
-0.0003846766341095523,0.0009767008833422377,-0.0004721591784041463
-0.0007971550116141068,0.0011728802444236756,-0.0006545048222141125
-0.0008249978043346817,0.0009801380549727425,-0.0007389688223310728
-0.0008868021038665666,0.0008646951504195409,-0.0007292703989746524
-0.0011018808959848377,0.0007071970227416563,-0.0007343077376298953
-0.0012483248375601119,0.0005171471582905053,-0.0007173144518847073
-0.0014737831502524671,0.0003162817424117567,-0.000738047198764524
-0.0017972267703741656,0.00019021122424111033,-0.0007631080957216134
-0.002111851028040307,8.178898393285873e-05,-0.0007773302682448972
-0.002363832596265513,-1.6854815209594563e-05,-0.000767488645169724
-0.002609761942741426,-7.404730814798145e-05,-0.0007751187121900286
-0.0030054878445994904,-0.0001103639490707316,-0.0007198780484690866
-0.003371391316910056,-0.00018142108815018325,-0.0006327361946597527
-0.003722575106437383,-0.00023964057089540474,-0.0005284275886004574
-0.004061416574464721,-0.00026649241019870146,-0.0004285074770195376
-0.004502366537121637,-0.00029762264855591404,-0.0003260517656285682
-0.004960327851011002,-0.00034140307835491104,-0.000249603734025265
-0.005161197806907045,-0.00032657131388837786,-0.00015293503169041175
-0.00512787691549151,-0.0002461923837433752,-4.9557885900788065e-05
-0.005243787252687555,-0.00017798921320652192,2.992098576184302e-05
-0.005117856056305998,-7.612502827052777e-05,9.201348182420296e-05
-0.00492447467021647,-3.228141655911167e-06,0.00016984130043238568
-0.0045919567845719425,7.356237752257751e-05,0.00027355138084286963
-0.004273362754463228,8.979076489196385e-05,0.00026461095125337693
-0.0040381453902645515,9.228796371986265e-05,0.00023341762556972217
-0.003503030544958727,0.00010348629537866939,0.00020003090389936114
-0.00312331898755944,6.142189763545037e-05,0.00017321188513953008
-0.0025872595348487523,4.331129465119047e-05,0.00013461284497005453
-0.00194374864891908,3.4742295248656334e-05,9.591033023416585e-05
-0.0012590381440095674,4.044739482050721e-05,8.566124058146289e-05
-0.0005809601318440198,4.9989565904902134e-05,8.640883014056901e-05
-4.382507330442019e-05,6.790910981686575e-05,0.00010126376761229539
0.0005903072713404786,0.00010233265799819896,0.00012285590198368544
0.0012903773177574262,0.0001337925205462337,0.00016198385419940116
0.0015851050430291166,0.00012751405458858456,0.00019071270701467546
0.001779560143273684,0.00011691528899998023,0.0002325559680684868
0.0019415477808218454,8.468267762881147e-05,0.00028452876497914853
0.0019192962088978721,3.045528907887382e-05,0.00024762296219503233
0.0018092142138353582,-2.5538733806739573e-05,0.00020631466654385356
0.001475403463605217,-7.239776843364593e-05,0.00015092115556588625
0.001405988202961678,-8.478539552669031e-05,0.00010466026825403149
0.0013688745052052623,-0.00011087914648114162,4.0221339780045456e-05
0.0013653709358162477,-0.00011949146521789551,-3.5616059460646895e-05
0.0014548809762892796,-0.00010556666384463738,-3.3176556689414444e-05
0.0014746374302240773,-8.027536099464222e-05,-2.8599651482164143e-05
0.001421727687187991,-5.8284650914445736e-05,-4.0743441798314674e-05
0.0013878070405353737,-4.041807387395957e-05,-4.918976614285285e-05
0.0012693182571158108,-2.3594565867717807e-05,-3.88491194706564e-05
0.0010675238401439322,-1.5060278683536717e-05,-1.818125700923688e-05
0.0008262942631001451,-2.9111065543814187e-05,-3.534630675220566e-05
0.000578775342974195,-5.6340388391476653e-05,-4.901573213743963e-05
0.00045501209956448955,-9.710132817438145e-05,-6.297685365209621e-05
0.000340640355404824,-0.00014323812167308945,-7.940623138186372e-05
0.00029515051440809576,-0.0001818306355674508,-0.00010716749295294775
0.0002673476360077552,-0.00021900912315730143,-0.00014236643830083662
0.0002842579718493163,-0.00025234429671133583,-0.00014484036953959492
0.0003455462227183096,-0.00028076925210147023,-0.00016203303772313336
0.00033175922979301355,-0.0003049152409370492,-0.00017972094615594997
0.0002830567588681591,-0.0003306536409329665,-0.00020154972894351794
0.00023675434931200986,-0.0003624021729312129,-0.00022673415221311454
0.00024486111817662617,-0.0003866651618021553,-0.0002483404741390565
0.00017499280161269032,-0.0004207926630046662,-0.000273921013939903
9.13176295483034e-05,-0.00045216257645523813,-0.000290020672894901
2.8785792202391627e-05,-0.00046718719708399283,-0.0003054298708437753
7.258826000225826e-06,-0.0004687859453525655,-0.0003270013859684317
-0.00013426988447716196,-0.0004562799940519396,-0.00033411218847873903
0.13656117336193976,0.12832316091322724,0.1661105273783543
0.273246626205122,0.2571186373517126,0.3325594039165789
0.41004780088018655,0.38590853590570134,0.4990371328339312
0.547045726958546,0.5146986974969576,0.6655225746736226
0.6840649417467695,0.6434811864585288,0.8320213868650441
0.8211131723547525,0.7722620527421558,0.9985145459779269
0.8211367435584471,0.7722745917031678,0.998550077290394
0.8212152035745011,0.7722861091602277,0.9985771641701904
0.821121369923968,0.7723172650307666,0.9985754446385376
0.821017849010956,0.7723354307760482,0.9985416839329209
0.820757144177315,0.772353273045078,0.9985064420465726
0.8206407438019737,0.7723602277844852,0.9985013685769438
0.8207109211234828,0.7723800875238206,0.9985021687550396
0.8208677134675966,0.7724401774938027,0.9985385342957342
0.8212161229280579,0.772521829709707,0.9985668299552073
0.8217151105835914,0.7726283725719106,0.9986341811157823
0.8222179799541426,0.7727817854404496,0.9986775099084181
0.8227560401358436,0.772966183928869,0.9986939561220468
0.8234099303531794,0.7731658453888391,0.9986862778173401
0.82426729564524,0.7732681490096417,0.9986432044006934
0.8248325193195339,0.773286314754923,0.9986108908256753
0.8251540972761868,0.7732668806422345,0.9985709329960826
0.8258469238191646,0.7731774905338931,0.9985498729896036
0.8263855543405721,0.773069066401911,0.9985239948894837
0.8265243511900633,0.7729130742358928,0.9985149035043102
0.8262711458979373,0.7728425734381323,0.9985249142430407
0.826059609454524,0.7728967897603898,0.9985249653182383
0.8255469762086972,0.7730278912801085,0.9985103578117233
0.824543127249905,0.7732107830501985,0.9984957673302741
0.8236984030692516,0.7734170417231926,0.9984730218422742
0.8232613270657482,0.7736595382488874,0.9984495783265736
0.8227635652149574,0.7738702660016721,0.9984734134187891
0.8224850181122866,0.7739333949459117,0.9984904044345256
0.8223737422817714,0.7739177063477141,0.9985454975476754
0.8225129902955081,0.7739095853912948,0.9985955342162623
0.8224591144745679,0.7739290961167798,0.9986636344797354
0.8222742222592384,0.773937089385205,0.9988274326384541
0.8224599401902626,0.7739372426107979,0.9989208491748733
0.8227964916923466,0.7740040745068638,0.9990309673009093
0.8234425503793832,0.7740748477056782,0.9990861285143225
0.824163647044234,0.774111596310355,0.999181588058646
0.8249795137382406,0.77409826568378,0.9992563621479394
0.8249321840551269,0.7741479363134508,0.9992303818974244
0.824660481028935,0.7742204460689838,0.9992054231508616
0.8240384872725033,0.7742863075362951,0.9991791534742267
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
