b,g,r
0.001374769037640405,0.0021505131498025794,0.0015521514573099172
0.0005236055761473196,0.0014120067272891512,0.0005795591321326382
-0.00026686770888146466,0.0006796759513364333,-0.00034352000832837054
-0.0009387722750966943,0.00012585869153458544,-0.0010863868087247984
-0.0011161220068534755,6.614327805906409e-06,-0.001335429467915633
-0.0011982883305874067,-8.37686946233657e-05,-0.0014686460661806739
-0.001229586010881006,-0.00012757637021623997,-0.0015247578506057751
-0.0012004544495150828,-0.00012941826296159747,-0.0015206080965695261
-0.001201784800133531,-0.0002073914382716123,-0.0015950675582763407
-0.0012276401800520717,-0.0002690204684003919,-0.0016568785984841185
-0.0014119259076131158,-0.00047496463755351766,-0.0018325110305494993
-0.0016965370885266334,-0.0008642476270620856,-0.002071517269230017
-0.0031576235304026008,-0.002542227930421272,-0.003556394541491081
-0.004868284449575422,-0.004481327797134418,-0.005308569297606308
-0.006544119573221782,-0.006347098066903526,-0.007028689245604085
-0.008453469366435467,-0.008539689275423808,-0.009050442817545551
-0.010348293883553553,-0.010781357261355673,-0.0110710016226399
-0.012027702411771713,-0.012716654150135523,-0.012910967581430021
-0.012380305680065096,-0.01322330104836625,-0.013319420183381694
-0.012423022905884682,-0.013411564184134504,-0.0134026788518412
-0.012414995797073424,-0.013525621213196651,-0.013427216766808919
-0.012111212445531825,-0.013298451693588611,-0.013141695914483548
-0.011697682037103196,-0.012886951630819677,-0.012756020249178091
-0.011354319309737449,-0.01254356777474751,-0.012436079878901163
-0.010279921384681858,-0.011458359057298645,-0.011329144975347443
-0.009072426338047262,-0.010233174639492564,-0.010090653450941841
-0.007721053507166101,-0.008898047321574655,-0.008700288015934497
-0.006274955372757052,-0.007473536757577097,-0.007209431603571232
-0.004770865662150089,-0.006019565573905809,-0.005675901454522848
-0.003206525309053364,-0.004489171190407992,-0.00407280385026205
-0.0024206686940825067,-0.003720707102472421,-0.0033125607246644664
-0.001937402937747656,-0.003180278811170091,-0.00279679664683945
-0.0015936868019500133,-0.002768757145955649,-0.0024170212916582307
-0.0013886951301105184,-0.0024957825772502083,-0.0021933577163547042
-0.0011247879037773792,-0.00217533549697389,-0.0018939021495311902
-0.000885479325603504,-0.0018635329006685534,-0.0015692554779966337
-0.0006500355007774139,-0.001559639926188547,-0.0013054880990754384
-0.00013482759118352131,-0.0011874395444178394,-0.0009022164837027756
0.00038856508717653867,-0.0006843783679437007,-0.00038219198668117474
0.001000918247961727,-8.085245919103401e-05,0.00025553722606928776
0.0014894811513961326,0.0004749496674379672,0.0008047409424840769
0.0019714857228364732,0.0010113470181563734,0.0013006129576488767
0.0024076140897533365,0.0016925415835319895,0.002008170749914201
0.0027504359032459475,0.002405270982367785,0.002695516611726439
0.003032334082262402,0.0029681616483880346,0.003246754747947934
0.0032919554023041054,0.0034521286314827112,0.0037140192505531267
0.0036080402097471696,0.003976820488511538,0.004232846517291465
0.0039003164690089714,0.004456580016300456,0.004704968727769492
0.004135975465564864,0.004692949998614967,0.0049299559266147075
0.004223977671075746,0.004779971282542135,0.005016080330051866
0.004244451389062954,0.004738864007418083,0.004978376292866314
0.004295381428927523,0.004721817119514988,0.0049698738355020014
0.00431397980827715,0.0046486472669727665,0.00490360738559913
0.004391388003833392,0.004608650717603146,0.004905464627450291
0.004444479235752331,0.004589204726499607,0.004892391736841101
0.004560271945533719,0.004633148080611629,0.004927739780970423
0.004826213117934477,0.0048845252251610025,0.0051268065083181396
0.004959342264193524,0.005005803534957299,0.005206744653466452
0.005063398782072708,0.005105987909179248,0.0052759808711783695
0.005142201188109811,0.00521412643658394,0.005323686082777545
0.00529378867680989,0.005360231357192162,0.005407071144494461
0.005467036217811903,0.005520293352724544,0.005512102425366491
0.005524296058534018,0.005523489093486145,0.005515317399885273
0.005556542351488855,0.005535463765020312,0.005507467184786106
0.005627082769490662,0.005582516260615252,0.00553245306626076
0.005661476326607265,0.005595013464993701,0.005526546692293471
0.005627612976887846,0.005522198347350789,0.005451731548211203
0.005559109063138635,0.005438058337002712,0.005370915282590973
0.005506194819678589,0.005398851603369673,0.005341833463699222
0.005374649473787534,0.00530219885004374,0.0052632583570800555
0.005132681236598691,0.005100811659978925,0.005082762153296757
0.004900525720910152,0.0048927826653122316,0.004899696016446008
0.00464803623989853,0.004676354393383275,0.004718622041986077
0.004244449494110666,0.004262501653724615,0.004346540189424243
0.003892969931987159,0.00390832519679239,0.004011237637771722
0.003623146667433724,0.003621080317695811,0.0037403405042693836
0.0034269628243749507,0.0033898839316508604,0.0035430082259243594
0.0031689170616624484,0.0031278397267705143,0.003337774189801526
0.0030288413078730352,0.002957638888605256,0.0032501139282681097
0.0028449318229089903,0.0028478848203980158,0.0032321492206611705
0.002623053481305272,0.002706380273264756,0.003158740320002115
0.002365975470263371,0.0025680310096826953,0.003093430631052472
0.0023777434026011476,0.002642262792980302,0.00318966460012308
0.002439905387805692,0.0027710202863945083,0.0032959194511045986
0.0023630975128487498,0.0027676273759406895,0.0032129349821108026
0.002254182529115208,0.0026827593252715374,0.0030050688585167924
0.0018804651440131356,0.002270147020788172,0.0025368570697147275
0.0015558854590118597,0.0018749824811744766,0.0020333849730327855
-0.0005341222720860306,-0.00032058313778572016,-0.00023225111598550632
-0.002705872710537041,-0.0025701081606413286,-0.0025542709149530846
-0.004930145611247625,-0.004856549110401542,-0.004873848121586768
-0.007033042801661492,-0.0069749160206814854,-0.007109506648195077
-0.008886053132041886,-0.00885555673194133,-0.009152811123238142
-0.01078612088489154,-0.010782251773155324,-0.0111795171506221
-0.01115064358688674,-0.01110421642524788,-0.011578582542407583
-0.011383895142455578,-0.011316948594501334,-0.011843448803636494
-0.011359016515228974,-0.011287908464539581,-0.011881455464556823
-0.011253999067501732,-0.011217715770116873,-0.011762879071191383
-0.011159537351712438,-0.011119389300979792,-0.011605452574043482
-0.011032451394913639,-0.01095739293907494,-0.011436927915123483
-0.010850251535089108,-0.010738013375112593,-0.011220585484492701
-0.010771972704119231,-0.010651613161501906,-0.011121301780664321
-0.010736049163254803,-0.010610555249861773,-0.011046433767440062
-0.01069233661422184,-0.010599365467190883,-0.011014690678823493
-0.009645569070045703,-0.00953790475422432,-0.009933425923689614
-0.008713622220339739,-0.008650093217205836,-0.00898900413528543
-0.00786645227414119,-0.007799816213970261,-0.008109582211277217
-0.006873533279204494,-0.006792771114445851,-0.007073189146937485
-0.005884052673554156,-0.00578465868355468,-0.006055028546836082
-0.004892428783140231,-0.004758433359858014,-0.005007741027999624
-0.004872886528506019,-0.004770969600234682,-0.0049526491064096545
-0.004692613455248877,-0.004608304509986082,-0.004728048856637391
-0.0045125906103215775,-0.0044608681017886485,-0.0045137903040430175
-0.004243736802895396,-0.0042389364173018185,-0.004233179649745266
-0.00395989658295255,-0.003957705734909514,-0.0038998883994919103
-0.0036645586507394598,-0.0036415332859658384,-0.003545054015438692
-0.003376347156943042,-0.003341796792599856,-0.003210119084355141
-0.003086866424709975,-0.0030333251418371964,-0.0028456219642026097
-0.002777912508820849,-0.0027142964326712085,-0.002486805150320044
-0.002670319064183107,-0.0025682807642744662,-0.002319154821970435
-0.0026744776297440375,-0.0025360194064552445,-0.0022536664391062645
-0.002647190614054235,-0.002476974426782156,-0.002136239144259766
-0.002606300405612273,-0.0023804284539651823,-0.002016567468994534
-0.0025774552661480135,-0.0023015181304483576,-0.0019302757413494588
-0.002636235521111748,-0.002284219593001204,-0.0019346396248925645
-0.002593820540038718,-0.0021897462232598128,-0.0018524569098288667
-0.00256759716056197,-0.002125001419319174,-0.0017999330263550768
-0.002557658614290145,-0.0020932549197903156,-0.0017805713605866635
-0.0025775791959682633,-0.0020939223216676645,-0.001724632585222276
-0.002584639216339578,-0.002078403238316655,-0.0016958933735406823
-0.0024767984805462084,-0.0019849851670017088,-0.0015463278927147037
-0.002393164422218029,-0.0019312533467676868,-0.001421950674172353
-0.000701296209658622,-0.0002896043778098639,0.0003256777145826977
0.0012833795117816996,0.001604828926593638,0.0023423223080965097
0.003409440493166916,0.003603940956164584,0.0044165766451062585
0.0056388039912763,0.0057287117599003345,0.006630120331080109
0.008094141863155335,0.008059748590281168,0.009020218532463799
0.010628438853549221,0.010584541073018577,0.011551553145359108
0.011610900275029918,0.011568640111485399,0.012508538840431566
0.012284799467073126,0.012316152006208822,0.0131498597440369
0.01283941535413624,0.012972203503892946,0.013717141865140997
0.013262183176824684,0.013483085144728754,0.014169075832058349
0.012468296136877081,0.012870016260805243,0.013500214842007991
0.011259205351683007,0.011778726075878418,0.012376419798009875
0.00987969713537864,0.010467434498693274,0.011071081589588626
0.008385097246556061,0.00900974409393996,0.009625955091501555
0.006859935202820258,0.007526815115943974,0.008110353266994687
0.005191098134636103,0.005942310016684371,0.006453008510469401
0.00440721662749259,0.005169849950018117,0.005627636474284625
0.0038492706476141113,0.004596657191304084,0.005005159156739674
0.0035017192249627294,0.004273221109461539,0.004609530448783897
0.0031545062406276914,0.00394351349651888,0.004255836635968393
0.002815451685234627,0.0036155549237042086,0.003940564099435745
0.0024811202014192106,0.0032565676589438736,0.0036276877289303402
0.0021913203593737817,0.002957142127100295,0.0033743816186208877
0.0019856581589860695,0.002746997324464969,0.003217631998106693
0.0019145836489367182,0.0019033332278231181,0.00240941116689986
0.0017295760396464836,0.0012116246194395538,0.0015010965401479396
0.0016554699863735969,0.0006217177262839403,0.0007028975383271444
0.0016148989824928306,5.258840656889337e-05,-0.00010644491460469002
0.0016014073076283156,-0.0004923932634148398,-0.0008842108451463465
0.0015722803888932612,-0.0008680777028000832,-0.00150711661119963
0.001142200801541626,-0.000749558726461717,-0.0016528957896645162
0.000835885700202469,-0.0007712181155299424,-0.0017157877101424246
0.00029449657379989924,-0.0009343125070152017,-0.0019376431228352534
-0.0002400200376705658,-0.0010256302142151391,-0.002062282034163908
-0.000878262876994844,-0.0011698398044491071,-0.0023127366216317683
-0.001461317531197463,-0.0014437967159524783,-0.0026620942171957755
-0.0019945093821554754,-0.001708495368731034,-0.0029937722953349106
-0.002441021135181245,-0.0019106063354773271,-0.0032396744515975104
-0.0027995428103852835,-0.0021091029667013135,-0.003503844507687717
-0.0032676878021507196,-0.002504932728997634,-0.0038504409695893234
-0.0037730535237502634,-0.002868843077453216,-0.004129614492758651
-0.0042399477528547065,-0.0032319448501531064,-0.0043773543728717786
-0.004632527105042965,-0.0036052817290165486,-0.004614141433986994
-0.005136860741373456,-0.004089867982224254,-0.004947847299602878
-0.005682365986424415,-0.0045724961821660545,-0.005325537260786673
-0.005852511871000777,-0.0048402256201896705,-0.005419880636861713
-0.005657223581965616,-0.004914537275688185,-0.005265930996513519
-0.005632700542365629,-0.005129404012928364,-0.0052854033274412505
-0.005295086244771856,-0.005100927725751654,-0.0050775876095530866
-0.004949514856820107,-0.00500159408995245,-0.0047834818694764995
-0.0044589907734509625,-0.004780498552764086,-0.004322263588252572
-0.004103225210287185,-0.004470875245299539,-0.004006980439992806
-0.0038583788261891015,-0.004220552072711229,-0.0038017513307442947
-0.0032948979775606316,-0.0036620519143007154,-0.0033009058261763684
-0.002998165645371045,-0.003245545010985266,-0.0029520189365365816
-0.002496869710859025,-0.0026746726202405142,-0.002459853446278767
-0.001868852313447324,-0.0020019096410476035,-0.0018593954638160752
-0.0011699613655789974,-0.0013127138329458354,-0.001179031171389476
-0.00046941404070645034,-0.0006403299387773394,-0.0004940665054868984
0.00010488015849824247,-0.0001241426235617655,6.607183839461638e-05
0.0008098304976589152,0.0004759069021302842,0.0007328381491847974
0.0015750526080178025,0.0011346602214974482,0.0014855812466994722
0.0018567997594093044,0.001414180710265365,0.0018146922341985723
0.0020296455707174334,0.001586732330370094,0.0020572454428798943
0.0021258781185748425,0.0017290268827355713,0.0022769618344507664
0.0019909871412690135,0.001745491167836547,0.002210209140023251
0.0017654217927558942,0.001680141874403812,0.002050249850855866
0.0013333072171136963,0.0013952107309485899,0.0016478165619753765
0.001236616091021219,0.0013523545104453848,0.0015243648376887554
0.0011429382218712397,0.0013618196031144087,0.0014121084861800366
0.0011194998524439257,0.001413002145251361,0.0013190551930066451
0.0012375962546244254,0.0015045885565578142,0.0014090875546826033
0.001310096052357518,0.0015222622943790224,0.001430895223696184
0.0013057725312790294,0.0014784657990001729,0.0013610399253668735
0.001312496861013597,0.0014543712079085178,0.0013148667819614145
0.001234119682068173,0.0013319141436035982,0.0012041559528009457
0.0010540385673854737,0.0011167132316866738,0.0010235401775858287
0.0007895901429367607,0.0008919716185404317,0.0007605146721315139
0.0004901675482673983,0.0006632923911667249,0.0004943367255544309
0.0002837044466768975,0.0005622984937129408,0.00035211437083797594
7.585319844960352e-05,0.0004730475152391371,0.00021671535706432697
-4.82275549488382e-05,0.00045600271178193195,0.00013853042093578218
-0.0001518796902033745,0.0004615910181608202,6.984658155244651e-05
-0.0002057188594342776,0.0004910496481354603,8.332385478628411e-05
-0.00020418802295914175,0.0005708091941160462,0.00012622005876385196
-0.0002675045072929888,0.000574587158690529,9.471857644909483e-05
-0.00036892126314707593,0.0005468246996998533,2.3297100801154174e-05
-0.00048086324222313564,0.0005267110224755131,-5.0520540871996954e-05
-0.0005230830433040541,0.0005544980210869292,-6.624257351583845e-05
-0.0006616806402657028,0.0005133449828889168,-0.00016461272128200544
-0.000808360204880705,0.00045262353972610006,-0.0002670691422132796
-0.000900414005946908,0.0004061867138352484,-0.00034884842212644124
-0.0009316355091943236,0.00038967789737685886,-0.0003956645225363261
-0.001054154727903987,0.00023874302993319633,-0.0005467004856361503
0.10765818868449431,0.12897923920445842,0.16337811743947628
0.21639117550777506,0.2577017926528124,0.32729584180357735
0.3252305007493929,0.386529222564511,0.49136229180605023
0.43426660627001856,0.5155468453357205,0.6556383979031956
0.543314955071537,0.644589749127083,0.819950508076639
0.6523899257608075,0.7736666077943171,0.984285840879295
0.6524417375215519,0.7736693365243102,0.9843522684000651
0.6525444230421056,0.7737268871453213,0.9844645385847197
0.6525096487892557,0.7736136448506068,0.9843736718759487
0.6524391367007771,0.7735131508413288,0.9842381222135402
0.652210187727073,0.7732558230756962,0.9839422937731609
0.6521080053161118,0.773129644895358,0.9838274995132629
0.6522133428211275,0.7731761612144594,0.9839055753001911
0.6524897120057424,0.773277013369549,0.9841147836178512
0.653003071390261,0.7735581919407778,0.9845157363812155
0.6537240018544439,0.7739630416716636,0.9851116398480261
0.6545380758114857,0.7743706627689487,0.9856784652858475
0.655450196448093,0.7748182341787894,0.9862544149145832
0.6565097708317036,0.7753931008428092,0.9869173428118498
0.6575744530567711,0.7762322279521005,0.9877429371258314
0.6581791652050907,0.7768168668804081,0.9882770519128603
0.658462526760314,0.7771850322474488,0.9885508799676701
0.6589829467336897,0.7779422121841342,0.9892247227849091
0.6593054229279082,0.7785501646993205,0.9897341255109375
0.6591330780469988,0.7787679344073342,0.9898607726917434
0.658742033984422,0.7785569183060536,0.989610923351748
0.658644899723948,0.7783424912922815,0.989388804730308
0.6583960821849814,0.7777979732221539,0.9888483285914828
0.6577600066963034,0.7767377422378887,0.987815504289086
0.6573307604138229,0.7758305759516753,0.9869350454476802
0.6573887885625828,0.7753201243700556,0.9864685690553561
0.657320911404004,0.7747156424583292,0.9859949979650496
0.6571744894580293,0.774397165559007,0.985733602686271
0.6570388118864023,0.7742562778185496,0.9856835475454595
0.6571678722877958,0.7743657766368048,0.985877236211284
0.65716325050137,0.7742643702084354,0.9858966613579225
0.6569983755188169,0.7739788512510614,0.9858847743278899
0.6571897788732719,0.7741183660992409,0.9861625590411899
0.6576641003643264,0.7743740225177528,0.9866107188334352
0.6584498893295333,0.7749680158735681,0.9872992626835123
0.6592435745571579,0.775629127459933,0.9881110086927787
0.6600269417744958,0.7764244925619596,0.9889883294946925
0.6600723921834438,0.7763802700815086,0.9889007372619133
0.6599384030135003,0.7761003364933391,0.9885945396475599
0.6594387384426347,0.7754637408405061,0.9879388769939
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
